"OBJECTID","nom_rio"
57396,"Tram de_( RIERA DE MEDIONA )"
57397,"Tram de_( RIERA DE MEDIONA )"
57401,"TORRENT DE CAN CARBONELL"
57402,"Tram de_( TORRENT DE CAN CARBONELL )"
57403,"Tram de_( RIERA DE MEDIONA )"
57404,"Tram de_( RIERA DE MEDIONA )"
57405,"TORRENT DE PUIGFRED"
57406,"Tram de_( TORRENT DE PUIGFRED )"
57407,"Tram de_( RIERA DE MEDIONA )"
57413,"RIERA DE LA LLACUNA"
57415,"Tram de_( RIERA DE LA LLACUNA )"
57416,"RIERA DE LA MOLINADA"
57417,"Tram de_( RIERA DE LA MOLINADA )"
57418,"Tram de_( RIERA DE LA LLACUNA )"
57419,"Tram de_( TORRENT DE L'ANOIA )"
57421,"Tram de_( TORRENT DE L'ANOIA )"
57425,"TORRENT DEL PATUMAS"
57426,"Tram de_( TORRENT DEL PATUMAS )"
57427,"Tram de_( TORRENT DEL PATUMAS )"
57430,"Tram de_( TORRENT DE L'ANOIA )"
57431,"TORRENT FONDO"
57432,"Tram de_( TORRENT FONDO )"
57436,"TORRENT DEL CARRIO"
57437,"Tram de_( TORRENT DEL CARRIO )"
57438,"Tram de_( TORRENT DEL CARRIO )"
57439,"Tram de_( TORRENT DE L'ANOIA )"
57441,"TORRENT DE LA CREMADA"
57442,"TORRENT DE LA BLEDA"
57443,"Tram de_( TORRENT DE LA BLEDA )"
57444,"Tram de_( TORRENT DE LA CREMADA )"
57445,"TORRENT DEL MAL PAS"
57446,"Tram de_( TORRENT DEL MAL PAS )"
57447,"Tram de_( TORRENT DE LA CREMADA )"
57449,"RIU GUINOVARDA"
57450,"Tram de_( RIU GUINOVARDA )"
57455,"RIERA DE CA N'AGUILERA"
57456,"Tram de_( RIERA DE CA N'AGUILERA )"
57457,"Tram de_( RIERA DE CA N'AGUILERA )"
57458,"Tram de_( RIERA DE CA N'AGUILERA )"
57459,"Tram de_( RIERA DE CA N'AGUILERA )"
57460,"Tram de_( RIERA DE CA N'AGUILERA )"
57461,"Tram de_( RIERA DE CA N'AGUILERA )"
57462,"Tram de_( RIERA DE CA N'AGUILERA )"
57464,"TORRENT DE LA GUIXANA"
57465,"Tram de_( TORRENT DE LA GUIXANA )"
57466,"Tram de_( SIN NOMBRE )"
57467,"Tram de_( TORRENT DE LA GUIXANA )"
57468,"Tram de_( TORRENT DE L'ANOIA )"
57469,"RIERA SECA"
57470,"Tram de_( RIERA SECA )"
57473,"Tram de_( RIERA SECA )"
57474,"Tram de_( RIERA SECA )"
57475,"Tram de_( TORRENT DE L'ANOIA )"
57476,"TORRENT DE LA PEDRERA"
57477,"Tram de_( TORRENT DE LA PEDRERA )"
57480,"Tram de_( TORRENT DE L'ANOIA )"
57482,"Tram de_( TORRENT DE L'ANOIA )"
57483,"Tram de_( TORRENT DE L'ANOIA )"
57484,"Tram de_( TORRENT DE L'ANOIA )"
57485,"TORRENT DE LA FONT D'EN PLANES"
57486,"Tram de_( TORRENT DE LA FONT D'EN PLANES )"
57487,"Tram de_( TORRENT DE LA FONT D'EN PLANES )"
57488,"Tram de_( TORRENT DE L'ANOIA )"
57489,"TORRENT DEL FORN D'EN MONNER"
57490,"Tram de_( TORRENT DEL FORN D'EN MONNER )"
57491,"Tram de_( TORRENT DEL FORN D'EN MONNER )"
57492,"Tram de_( TORRENT DEL FORN D'EN MONNER )"
57493,"Tram de_( TORRENT DEL FORN D'EN MONNER )"
57494,"Tram de_( TORRENT DEL FORN D'EN MONNER )"
57495,"Tram de_( TORRENT DE L'ANOIA )"
57496,"RIERA DE CARME"
57498,"Tram de_( RIERA DE CARME )"
57501,"TORRENT DEL MANOU"
57502,"Tram de_( TORRENT DEL MANOU )"
57503,"Tram de_( RIERA DE CARME )"
57504,"Tram de_( RIERA DE CARME )"
57505,"TORRENT DE LES ESCODINES"
57506,"Tram de_( TORRENT DE LES ESCODINES )"
57507,"Tram de_( RIERA DE CARME )"
57508,"Tram de_( RIERA DE CARME )"
57509,"RIERA DE MIRALLES"
57510,"Tram de_( RIERA DE MIRALLES )"
57511,"TORRENT DE LA CREU D'EN FRANÇOLA"
57512,"Tram de_( TORRENT DE LA CREU D'EN FRANÇOLA )"
57514,"RIERA DE LES COLOMINES"
57515,"Tram de_( RIERA DE LES COLOMINES )"
57516,"Tram de_( RIERA DE LES COLOMINES )"
57517,"Tram de_( RIERA DE LES COLOMINES )"
57518,"Tram de_( RIERA DE MIRALLES )"
57519,"Tram de_( RIERA DE MIRALLES )"
57520,"Tram de_( RIERA DE MIRALLES )"
57521,"Tram de_( RIERA DE MIRALLES )"
57522,"Tram de_( RIERA DE MIRALLES )"
57523,"TORRENT DE LA LLANÇANA"
57524,"Tram de_( TORRENT DE LA LLANÇANA )"
57526,"TORRENT D'ESTANELLA"
57527,"Tram de_( TORRENT D'ESTANELLA )"
57528,"Tram de_( SIN NOMBRE )"
57533,"TORRENT DEL RAVAL"
57534,"RIERA DE CASTELLOLI"
57536,"Tram de_( RIERA DE CASTELLOLI )"
57537,"TORRENT DE CAN PALA"
57538,"Tram de_( TORRENT DE CAN PALA )"
57539,"Tram de_( RIERA DE CASTELLOLI )"
57540,"TORRENT DEL FIGUEROLA"
57541,"Tram de_( TORRENT DEL FIGUEROLA )"
57544,"TORRENT DE GÜELLS"
57545,"Tram de_( TORRENT DE GÜELLS )"
57546,"Tram de_( TORRENT DE GÜELLS )"
57547,"Tram de_( SIN NOMBRE )"
57548,"Tram de_( SIN NOMBRE )"
57551,"Tram de_( TORRENT DEL RAVAL )"
57552,"TORRENT DE CAN BERNADES"
57553,"Tram de_( TORRENT DE CAN BERNADES )"
57559,"TORRENT DE CAL CODOL"
57560,"Tram de_( TORRENT DE CAL CODOL )"
57562,"TORRENT DE CAN BRUNET"
57563,"Tram de_( TORRENT DE CAN BRUNET )"
57568,"TORRENT DE PUIGBUFER"
57571,"Tram de_( TORRENT DE PUIGBUFER )"
57572,"TORRENT DE LES BRUIXES"
57573,"Tram de_( TORRENT DE LES BRUIXES )"
57574,"Tram de_( TORRENT DE LES BRUIXES )"
57575,"Tram de_( TORRENT DE LES BRUIXES )"
57576,"Tram de_( TORRENT DE LES BRUIXES )"
57577,"Tram de_( TORRENT DE L'ANOIA )"
57585,"Tram de_( TORRENT DE L'ANOIA )"
57586,"RIERA DE TOUS"
57587,"TORRENT D'EN FELIU"
57588,"Tram de_( TORRENT D'EN FELIU )"
57589,"Tram de_( TORRENT D'EN FELIU )"
57590,"Tram de_( TORRENT D'EN FELIU )"
57591,"Tram de_( RIERA DE TOUS )"
57599,"RIERA DE LA ROQUETA"
57600,"Tram de_( RIERA DE LA ROQUETA )"
57604,"Tram de_( RIERA DE LA ROQUETA )"
57605,"Tram de_( RIERA DE LA ROQUETA )"
57606,"Tram de_( RIERA DE TOUS )"
57607,"Tram de_( RIERA DE TOUS )"
57609,"Tram de_( RIERA DE TOUS )"
57613,"BARRANC DE L'INFERN"
57615,"Tram de_( BARRANC DE L'INFERN )"
57616,"Tram de_( TORRENT DE L'ANOIA )"
57619,"RIERA DE CLARIANA"
57623,"Tram de_( RIERA DE CLARIANA )"
57625,"Tram de_( RIERA DE CLARIANA )"
57626,"Tram de_( RIERA DE CLARIANA )"
57633,"TORRENT DE CAN MORERA"
57634,"TORRENT DE LES MARRINXES"
57635,"Tram de_( TORRENT DE LES MARRINXES )"
57638,"Tram de_( TORRENT DE CAN MORERA )"
57639,"TORRENT DE L'OBAGA DE PUIGGROS"
57640,"Tram de_( TORRENT DE L'OBAGA DE PUIGGROS )"
57642,"TORRENT DE LES MUNTADES"
57643,"Tram de_( TORRENT DE LES MUNTADES )"
57646,"RASA DE LA COMA"
57647,"Tram de_( RASA DE LA COMA )"
57653,"TORRENT DEL MOLI DE LES VINYES"
57654,"Tram de_( TORRENT DEL MOLI DE LES VINYES )"
57655,"Tram de_( TORRENT DEL MOLI DE LES VINYES )"
57660,"RIERA DE VECIANA"
57661,"Tram de_( RIERA DE VECIANA )"
57662,"Tram de_( RIERA DE VECIANA )"
57663,"Tram de_( RIERA DE VECIANA )"
57664,"BARRANC DE VECIANA"
57667,"Tram de_( BARRANC DE VECIANA )"
57668,"Tram de_( BARRANC DE VECIANA )"
57669,"Tram de_( BARRANC DE VECIANA )"
57670,"Tram de_( BARRANC DE VECIANA )"
57671,"Tram de_( BARRANC DE VECIANA )"
57672,"RIERA GRAN"
57673,"Tram de_( RIERA GRAN )"
57674,"Tram de_( RIERA GRAN )"
57675,"Tram de_( RIERA GRAN )"
57676,"Tram de_( RIERA GRAN )"
57677,"RASA DE VALENTI"
57678,"Tram de_( RASA DE VALENTI )"
57679,"Tram de_( RIERA GRAN )"
57680,"Tram de_( RIERA DE VECIANA )"
57681,"RIERA DE SANT PERE"
57682,"Tram de_( RIERA DE SANT PERE )"
57683,"Tram de_( RIERA DE SANT PERE )"
57684,"Tram de_( RIERA DE SANT PERE )"
57685,"TORRENT DE CA L'ANDREU"
57686,"Tram de_( TORRENT DE CA L'ANDREU )"
57688,"Tram de_( RIERA DE SANT PERE )"
57689,"TORRENT DE LA MANRESANA"
57690,"Tram de_( TORRENT DE LA MANRESANA )"
57692,"Tram de_( RIERA DE SANT PERE )"
57693,"Tram de_( SIN NOMBRE )"
57694,"Tram de_( RIERA DE SANT PERE )"
57696,"Tram de_( RIU LLOBREGAT )"
57697,"TORRENT DE LLOPS"
57698,"Tram de_( TORRENT DE LLOPS )"
57701,"TORRENT DELS CANALS"
57702,"Tram de_( TORRENT DELS CANALS )"
57703,"Tram de_( TORRENT DELS CANALS )"
57708,"TORRENT DEL CAMI"
57709,"Tram de_( TORRENT DEL CAMI )"
57710,"Tram de_( TORRENT DEL CAMI )"
57711,"RIERA DEL MORRAL DEL MOLI"
57712,"Tram de_( RIERA DEL MORRAL DEL MOLI )"
57713,"Tram de_( RIERA DEL MORRAL DEL MOLI )"
57715,"Tram de_( RIERA DEL MORRAL DEL MOLI )"
57717,"RIERA DE CAN TRULLAS"
57718,"TORRENT DE CAN BAIONA"
57719,"Tram de_( TORRENT DE CAN BAIONA )"
57720,"Tram de_( RIERA DE CAN TRULLAS )"
57722,"Tram de_( RIERA DE CAN TRULLAS )"
57723,"RIERA DE LA TORRE"
57724,"Tram de_( RIERA DE LA TORRE )"
57725,"Tram de_( RIERA DE LA TORRE )"
57729,"RIERA DEL BOIXADELL"
57730,"Tram de_( RIERA DEL BOIXADELL )"
57731,"Tram de_( RIERA DEL BOIXADELL )"
57732,"Tram de_( RIERA DE LA TORRE )"
57734,"RIERA DE GAIA"
57735,"Tram de_( RIERA DE GAIA )"
57740,"TORRENT DE CAN PURULL"
57741,"Tram de_( TORRENT DE CAN PURULL )"
57742,"Tram de_( TORRENT DE CAN PURULL )"
57745,"Tram de_( RIERA DE GAIA )"
57746,"TORRENT DEL LLOR"
57747,"Tram de_( TORRENT DEL LLOR )"
57748,"Tram de_( TORRENT DEL LLOR )"
57749,"Tram de_( TORRENT DEL LLOR )"
57751,"Tram de_( RIERA DE GAIA )"
57752,"TORRENT DE LA FONT DE LA TEULA"
57753,"Tram de_( TORRENT DE LA FONT DE LA TEULA )"
57756,"TORRENT DELS CAUS"
57757,"Tram de_( TORRENT DELS CAUS )"
57759,"Tram de_( RIU LLOBREGAT )"
57760,"Tram de_( RIU LLOBREGAT )"
57762,"Tram de_( RIU LLOBREGAT )"
57764,"Tram de_( RIU LLOBREGAT )"
57765,"Tram de_( SIN NOMBRE )"
57767,"RIERA DE PIEROLA"
57768,"RIERA DE MASQUEFA"
57771,"RIERA DE CLARET"
57775,"Tram de_( RIERA DE CLARET )"
57776,"TORRENT DE L'HOME MORT"
57777,"Tram de_( TORRENT DE L'HOME MORT )"
57778,"Tram de_( RIERA DE CLARET )"
57779,"Tram de_( RIERA DE CLARET )"
57780,"Tram de_( RIERA DE CLARET )"
57781,"Tram de_( RIERA DE MASQUEFA )"
57782,"Tram de_( RIERA DE MASQUEFA )"
57783,"Tram de_( RIERA DE MASQUEFA )"
57786,"TORRENT DE CAN GALARD"
57787,"Tram de_( TORRENT DE CAN GALARD )"
57788,"TORRENT DE CAN FOSALBA"
57789,"Tram de_( TORRENT DE CAN FOSALBA )"
57790,"TORRENT DE CAN GUINEU"
57791,"Tram de_( TORRENT DE CAN GUINEU )"
57792,"Tram de_( RIERA DE PIEROLA )"
57793,"Tram de_( RIERA DE PIEROLA )"
57794,"Tram de_( RIERA DE PIEROLA )"
57795,"Tram de_( RIERA DE PIEROLA )"
57796,"Tram de_( RIERA DE PIEROLA )"
57797,"Tram de_( RIERA DE PIEROLA )"
57798,"TORRENT DEL MARGANTI"
57799,"Tram de_( TORRENT DEL MARGANTI )"
57800,"Tram de_( RIERA DE PIEROLA )"
57801,"Tram de_( RIERA DE PIEROLA )"
57802,"Tram de_( RIERA DE PIEROLA )"
57803,"Tram de_( RIERA DE PIEROLA )"
57804,"Tram de_( RIERA DE PIEROLA )"
57805,"Tram de_( RIERA DE PIEROLA )"
57807,"TORRENT DEL CLOT DEL TRUMFO"
57808,"Tram de_( TORRENT DEL CLOT DEL TRUMFO )"
57809,"Tram de_( TORRENT DEL CLOT DEL TRUMFO )"
57810,"Tram de_( RIERA DE PIEROLA )"
57811,"RIERA DE CAN DALMASES O TORRENT MAL"
57812,"Tram de_( RIERA DE CAN DALMASES O TORRENT MAL )"
57815,"TORRENT DE LA MAÇANA"
57816,"Tram de_( TORRENT DE LA MAÇANA )"
57817,"Tram de_( SIN NOMBRE )"
57818,"Tram de_( TORRENT DE LA MAÇANA )"
57819,"Tram de_( RIERA DE CAN DALMASES O TORRENT MAL )"
57823,"Tram de_( RIERA DE CAN DALMASES O TORRENT MAL )"
57824,"Tram de_( RIU LLOBREGAT )"
57825,"RIERA DE CANYAMASSOS"
57826,"Tram de_( RIERA DE CANYAMASSOS )"
57827,"RIERA D'OROMIR"
57828,"Tram de_( RIERA D'OROMIR )"
57829,"Tram de_( RIERA D'OROMIR )"
57830,"RIERA DEL PUIG"
57831,"Tram de_( RIERA DEL PUIG )"
57836,"TORRENT DE L'AFRAU"
57837,"Tram de_( TORRENT DE L'AFRAU )"
57838,"Tram de_( RIU LLOBREGAT )"
57839,"TORRENT DE LA SALUT"
57840,"Tram de_( TORRENT DE LA SALUT )"
57842,"Tram de_( RIU LLOBREGAT )"
57843,"Tram de_( RIU LLOBREGAT )"
57844,"Tram de_( RIU LLOBREGAT )"
57845,"Tram de_( RIU LLOBREGAT )"
57846,"TORRENT DEL ROSSINYOL"
57847,"Tram de_( TORRENT DEL ROSSINYOL )"
57848,"TORRENT DEL TORTUGUER"
57849,"Tram de_( TORRENT DEL TORTUGUER )"
57850,"RIERA DEL PALA"
57851,"TORRENT DELS OMS"
57852,"Tram de_( TORRENT DELS OMS )"
57853,"Tram de_( TORRENT DELS OMS )"
57855,"Tram de_( TORRENT DELS OMS )"
57856,"TORRENT DEL TEIX"
57857,"Tram de_( TORRENT DEL TEIX )"
57858,"Tram de_( RIERA DEL PALA )"
57859,"Tram de_( RIERA DEL PALA )"
57860,"Tram de_( RIERA DEL PALA )"
57862,"Tram de_( RIERA DEL PALA )"
57863,"Tram de_( RIERA DEL PALA )"
57866,"RIERA DE MARGANELL"
57867,"Tram de_( RIERA DE MARGANELL )"
57868,"Tram de_( RIERA DE MARGANELL )"
57869,"Tram de_( RIERA DE MARGANELL )"
57871,"Tram de_( RIERA DE MARGANELL )"
57873,"TORRENT DE CAN MARTORELL"
57874,"Tram de_( TORRENT DE CAN MARTORELL )"
57875,"Tram de_( TORRENT DE CAN MARTORELL )"
57876,"Tram de_( RIERA DE MARGANELL )"
57877,"Tram de_( RIERA DE MARGANELL )"
57879,"Tram de_( RIERA DE MARGANELL )"
57880,"Tram de_( RIERA DE MARGANELL )"
57881,"TORRENT DE LA FONT POMA"
57882,"Tram de_( TORRENT DE LA FONT POMA )"
57883,"Tram de_( TORRENT DE LA FONT POMA )"
57884,"Tram de_( TORRENT DE LA FONT POMA )"
57885,"Tram de_( RIERA DE MARGANELL )"
57886,"Tram de_( RIERA DE MARGANELL )"
57887,"Tram de_( SIN NOMBRE )"
57888,"Tram de_( RIERA DE MARGANELL )"
57889,"Tram de_( RIERA DE MARGANELL )"
57890,"RIERA DE RELLINARS"
57891,"TORRENT DE LES PASTERES"
57892,"Tram de_( TORRENT DE LES PASTERES )"
57893,"Tram de_( RIERA DE RELLINARS )"
57895,"TORRENT DE L'ESBARZER"
57896,"Tram de_( TORRENT DE L'ESBARZER )"
57898,"Tram de_( TORRENT DE L'ESBARZER )"
57899,"Tram de_( RIERA DE RELLINARS )"
57901,"TORRENT DE LA SAIOLA"
57902,"Tram de_( TORRENT DE LA SAIOLA )"
57903,"Tram de_( TORRENT DE LA SAIOLA )"
57905,"TORRENT DE CAN JOAN DOMINGO"
57906,"Tram de_( TORRENT DE CAN JOAN DOMINGO )"
57907,"Tram de_( RIU LLOBREGAT )"
57908,"RIERA DE CASTELLET"
57909,"Tram de_( RIERA DE CASTELLET )"
57910,"Tram de_( RIERA DE CASTELLET )"
57911,"RIERA DEL GALL"
57912,"Tram de_( RIERA DEL GALL )"
57913,"Tram de_( RIERA DEL GALL )"
57915,"TORRENT DEL RUBIO"
57916,"Tram de_( TORRENT DEL RUBIO )"
57917,"RIU CARDENER"
57918,"Tram de_( RIU CARDENER )"
57919,"RIERA DE CORNET"
57920,"Tram de_( RIERA DE CORNET )"
57921,"Tram de_( RIERA DE CORNET )"
57922,"RIU RASOT"
57923,"Tram de_( RIU RASOT )"
57924,"Tram de_( RIU RASOT )"
57926,"TORRENT DE MASSAC O DELS COLOMERS"
57927,"Tram de_( TORRENT DE MASSAC O DELS COLOMERS )"
57928,"RIERA DE GUARDIOLA"
57931,"Tram de_( RIERA DE GUARDIOLA )"
57932,"TORRENT DE CAN CANYELLES"
57933,"Tram de_( TORRENT DE CAN CANYELLES )"
57934,"Tram de_( TORRENT DE CAN CANYELLES )"
57935,"TORRENT DE CAN TORRE"
57937,"Tram de_( TORRENT DE CAN TORRE )"
57938,"TORRENT DE CAL TON VIVES"
57939,"Tram de_( TORRENT DE CAL TON VIVES )"
57941,"TORRENT DE CAL BONASTRE"
57942,"Tram de_( TORRENT DE CAL BONASTRE )"
57943,"TORRENT DE JULENQUES"
57945,"Tram de_( TORRENT DE JULENQUES )"
57947,"Tram de_( TORRENT DE CAL BONASTRE )"
57948,"TORRENT DELS PELAGS"
57951,"Tram de_( TORRENT DELS PELAGS )"
57952,"Tram de_( TORRENT DE CAL BONASTRE )"
57953,"Tram de_( RIERA DE CORNET )"
57954,"RIERA DE RAJADELL"
57955,"Tram de_( RIERA DE RAJADELL )"
57956,"Tram de_( RIERA DE RAJADELL )"
57957,"TORRENT DE L'INFERN"
57958,"Tram de_( TORRENT DE L'INFERN )"
57959,"Tram de_( TORRENT DE L'INFERN )"
57960,"Tram de_( RIERA DE RAJADELL )"
57961,"Tram de_( RIERA DE RAJADELL )"
57962,"Tram de_( RIERA DE RAJADELL )"
57968,"TORRENT DE CAN TORRE"
57970,"Tram de_( TORRENT DE CAN TORRE )"
57971,"Tram de_( RIERA DE RAJADELL )"
57972,"Tram de_( RIERA DE RAJADELL )"
57974,"Tram de_( RIERA DE RAJADELL )"
57975,"RIERA DE GREVALOSA"
57976,"Tram de_( RIERA DE GREVALOSA )"
57980,"Tram de_( RIERA DE GREVALOSA )"
57981,"Tram de_( RIERA DE GREVALOSA )"
57982,"Tram de_( RIERA DE GREVALOSA )"
57983,"Tram de_( RIERA DE GREVALOSA )"
57984,"Tram de_( RIERA DE GREVALOSA )"
57985,"Tram de_( RIERA DE GREVALOSA )"
57986,"RIERA DE MAÇANA"
57988,"Tram de_( RIERA DE MAÇANA )"
57991,"TORRENT DE SEGUERS"
57992,"Tram de_( TORRENT DE SEGUERS )"
57993,"Tram de_( RIERA DE MAÇANA )"
57994,"Tram de_( RIERA DE MAÇANA )"
57995,"Tram de_( RIERA DE MAÇANA )"
57996,"Tram de_( RIERA DE MAÇANA )"
57997,"Tram de_( SIN NOMBRE )"
57998,"Tram de_( SIN NOMBRE )"
57999,"Tram de_( SIN NOMBRE )"
58000,"Tram de_( SIN NOMBRE )"
58001,"TORRENT DE CAN MATES"
58002,"Tram de_( TORRENT DE CAN MATES )"
58003,"Tram de_( RIERA DE MAÇANA )"
58004,"TORRENT BO"
58005,"Tram de_( TORRENT BO )"
58006,"Tram de_( TORRENT BO )"
58007,"Tram de_( TORRENT BO )"
58008,"Tram de_( TORRENT BO )"
58009,"Tram de_( RIERA DE RAJADELL )"
58010,"Tram de_( RIERA DE RAJADELL )"
58012,"Tram de_( RIERA DE RAJADELL )"
58013,"TORRENT DE BOIXADORS"
58015,"Tram de_( TORRENT DE BOIXADORS )"
58016,"Tram de_( SIN NOMBRE )"
58018,"Tram de_( RIU CARDENER )"
58019,"Tram de_( RIU CARDENER )"
58020,"TORRENT DEL CANIGO"
58021,"Tram de_( TORRENT DEL CANIGO )"
58022,"TORRENT DE LES TORRES"
58023,"Tram de_( TORRENT DE LES TORRES )"
58024,"RIERA DE FONOLLOSA"
58025,"Tram de_( RIERA DE FONOLLOSA )"
58026,"Tram de_( RIERA DE FONOLLOSA )"
58027,"RIERA DE FALS"
58029,"TORRENT DE LA VALL DEL PUIG"
58031,"Tram de_( TORRENT DE LA VALL DEL PUIG )"
58032,"Tram de_( TORRENT DE LA VALL DEL PUIG )"
58033,"Tram de_( TORRENT DE LA VALL DEL PUIG )"
58034,"RASA DE SOCIATS"
58035,"Tram de_( RASA DE SOCIATS )"
58036,"Tram de_( RIERA DE FALS )"
58038,"TORRENT DE FONOLLOSA O RAVAL DE POCAFARINA"
58039,"TORRENT DE CAL MORERA"
58040,"Tram de_( TORRENT DE CAL MORERA )"
58041,"Tram de_( TORRENT DE FONOLLOSA O RAVAL DE POCAFARINA )"
58042,"Tram de_( RIERA DE FALS )"
58043,"TORRENT DE LA VALL"
58044,"Tram de_( TORRENT DE LA VALL )"
58045,"Tram de_( TORRENT DE LA VALL )"
58046,"RIERA DE JONCADELLA"
58047,"Tram de_( RIERA DE JONCADELLA )"
58049,"RIERA DE BELLVER"
58051,"Tram de_( RIERA DE BELLVER )"
58052,"Tram de_( RIERA DE BELLVER )"
58055,"TORRENT DE VILADELLEVA"
58056,"Tram de_( TORRENT DE VILADELLEVA )"
58057,"RIERA VALVER"
58058,"Tram de_( RIERA VALVER )"
58061,"TORRENT DE JAUMANDREU"
58062,"Tram de_( TORRENT DE JAUMANDREU )"
58063,"Tram de_( SIN NOMBRE )"
58065,"TORRENT DE LES PLANES"
58066,"Tram de_( TORRENT DE LES PLANES )"
58067,"Tram de_( RIU CARDENER )"
58068,"Tram de_( SIN NOMBRE )"
58070,"TORRENT DE CAN MATEU"
58071,"Tram de_( TORRENT DE CAN MATEU )"
58073,"RIERA DE TORDELL"
58074,"Tram de_( RIERA DE TORDELL )"
58076,"Tram de_( RIERA DE TORDELL )"
58077,"Tram de_( RIERA DE TORDELL )"
58078,"RIERA DE SANT CUGAT"
58079,"Tram de_( RIERA DE SANT CUGAT )"
58081,"Tram de_( RIERA DE SANT CUGAT )"
58082,"Tram de_( RIERA DE TORDELL )"
58083,"Tram de_( RIU CARDENER )"
58084,"RIERA D'HORTONS"
58085,"Tram de_( RIERA D'HORTONS )"
58088,"Tram de_( RIERA D'HORTONS )"
58089,"Tram de_( RIERA D'HORTONS )"
58091,"Tram de_( RIU CARDENER )"
58092,"RIERA DE COANER"
58093,"Tram de_( RIERA DE COANER )"
58096,"Tram de_( RIERA DE COANER )"
58098,"Tram de_( RIERA DE COANER )"
58099,"TORRENT DE LA RASA"
58100,"Tram de_( TORRENT DE LA RASA )"
58101,"Tram de_( TORRENT DE LA RASA )"
58102,"Tram de_( TORRENT DE LA RASA )"
58103,"Tram de_( TORRENT DE LA RASA )"
58104,"Tram de_( TORRENT DE LA RASA )"
58105,"Tram de_( TORRENT DE LA RASA )"
58106,"Tram de_( TORRENT DE LA RASA )"
58107,"RIERA D'UTGES"
58108,"Tram de_( RIERA D'UTGES )"
58109,"Tram de_( RIERA D'UTGES )"
58112,"RIERA DE SALO"
58113,"Tram de_( RIERA DE SALO )"
58117,"RIERA MATAMARGO O DE SALO"
58118,"CLOT DE LES BIGUES"
58119,"Tram de_( CLOT DE LES BIGUES )"
58120,"RIERA DE VALLMANYA"
58122,"Tram de_( RIERA DE VALLMANYA )"
58124,"BARRANC DE CAL XONIC"
58127,"Tram de_( BARRANC DE CAL XONIC )"
58128,"Tram de_( RIERA DE VALLMANYA )"
58129,"Tram de_( RIERA DE VALLMANYA )"
58130,"Tram de_( RIERA DE VALLMANYA )"
58131,"Tram de_( RIERA DE VALLMANYA )"
58132,"Tram de_( SIN NOMBRE )"
58133,"Tram de_( RIERA MATAMARGO O DE SALO )"
58134,"Tram de_( RIERA MATAMARGO O DE SALO )"
58135,"Tram de_( RIERA MATAMARGO O DE SALO )"
58138,"Tram de_( RIU CARDENER )"
58139,"RASA DE DIVINS"
58140,"Tram de_( RASA DE DIVINS )"
58141,"TORRENT DE CAL FELIX"
58142,"Tram de_( TORRENT DE CAL FELIX )"
58143,"Tram de_( RASA DE DIVINS )"
58144,"TORRENT DE LURDES"
58146,"Tram de_( TORRENT DE LURDES )"
58147,"RASA DE LA CREU DE LES LLACERES"
58148,"Tram de_( RASA DE LA CREU DE LES LLACERES )"
58150,"Tram de_( RASA DE LA CREU DE LES LLACERES )"
58151,"Tram de_( RIU CARDENER )"
58152,"Tram de_( RIU CARDENER )"
58153,"Tram de_( RIU CARDENER )"
58154,"Tram de_( RIU CARDENER )"
58155,"Tram de_( RIU CARDENER )"
58156,"TORRENT DE TRESSERRES"
58157,"Tram de_( TORRENT DE TRESSERRES )"
58158,"Tram de_( TORRENT DE TRESSERRES )"
58159,"RIERA DE VALLDEPERES"
58161,"Tram de_( RIERA DE VALLDEPERES )"
58162,"RIERA DE NAVEL"
58163,"Tram de_( RIERA DE NAVEL )"
58164,"RASA DEL CARRA"
58165,"Tram de_( RASA DEL CARRA )"
58166,"RASA DE L'HOSPITAL"
58167,"Tram de_( RASA DE L'HOSPITAL )"
58168,"Tram de_( RASA DE L'HOSPITAL )"
58171,"RASA DE BOIXEDERA"
58172,"TORRENT DEL VERDAGUE"
58173,"Tram de_( TORRENT DEL VERDAGUE )"
58174,"Tram de_( TORRENT DEL VERDAGUE )"
58175,"Tram de_( SIN NOMBRE )"
58176,"Tram de_( SIN NOMBRE )"
58178,"Tram de_( RASA DE BOIXEDERA )"
58179,"Tram de_( RASA DE BOIXEDERA )"
58180,"RASA DE TRASSERRA"
58181,"Tram de_( RASA DE TRASSERRA )"
58182,"Tram de_( RASA DE TRASSERRA )"
58183,"Tram de_( RASA DE BOIXEDERA )"
58184,"Tram de_( RASA DE BOIXEDERA )"
58187,"Tram de_( RIERA DE NAVEL )"
58188,"Tram de_( SIN NOMBRE )"
58192,"RASA D'AUBALS"
58193,"Tram de_( RASA D'AUBALS )"
58194,"RASA DEL FORN"
58195,"Tram de_( RASA DEL FORN )"
58196,"TORRENT DE LES SITGES"
58197,"Tram de_( TORRENT DE LES SITGES )"
58198,"Tram de_( TORRENT DE LES SITGES )"
58200,"RIERA DE MONTCLAR"
58201,"RASA DE VILA-RIQUER"
58202,"Tram de_( RASA DE VILA-RIQUER )"
58203,"Tram de_( RIERA DE MONTCLAR )"
58205,"Tram de_( RIERA DE MONTCLAR )"
58206,"Tram de_( RIERA DE MONTCLAR )"
58207,"RASA DEL SALT"
58208,"Tram de_( RASA DEL SALT )"
58210,"CLOT DELS FONTIRONS"
58211,"Tram de_( CLOT DELS FONTIRONS )"
58212,"Tram de_( CLOT DELS FONTIRONS )"
